USPS,STATE,GEOID,ANSICODE,NAME,NAME1,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG                                                                                                               
NY,NEW YORK,36097,974146,Schuyler County,Schuyler,850405403,36246373,328.343,13.995,42.419776,-76.938603
NY,NEW YORK,36099,974147,Seneca County,Seneca,838372770,172818533,323.698,66.726,42.782294,-76.827088
NY,NEW YORK,36101,974148,Steuben County,Steuben,3601398422,35039875,1390.508,13.529,42.266725,-77.385525
NY,NEW YORK,36103,974149,Suffolk County,Suffolk,2359277250,3787418039,910.922,1462.33,40.943554,-72.692218
NY,NEW YORK,36105,974150,Sullivan County,Sullivan,2507484145,73737482,968.145,28.47,41.719993,-74.771577
NY,NEW YORK,36107,974151,Tioga County,Tioga,1343600016,11044570,518.767,4.264,42.178057,-76.297456
NY,NEW YORK,36109,974152,Tompkins County,Tompkins,1229315822,43786803,474.642,16.906,42.453006,-76.473483
NY,NEW YORK,36111,974153,Ulster County,Ulster,2911757764,94596810,1124.236,36.524,41.947212,-74.265458
NY,NEW YORK,36113,974154,Warren County,Warren,2246093480,166839689,867.222,64.417,43.555105,-73.838139
NY,NEW YORK,36115,974155,Washington County,Washington,2152773115,38123568,831.19,14.72,43.312377,-73.439428
NY,NEW YORK,36117,974156,Wayne County,Wayne,1563913376,2018184723,603.83,779.226,43.218114,-77.049402
NY,NEW YORK,36119,974157,Westchester County,Westchester,1115811940,179391718,430.817,69.264,41.152686,-73.745753
NY,NEW YORK,36121,974158,Wyoming County,Wyoming,1535219438,9158067,592.752,3.536,42.701363,-78.228567
NY,NEW YORK,36123,974159,Yates County,Yates,875777224,97488350,338.139,37.64,42.638237,-77.104324
NC,NORTH CAROLINA,37001,1008531,Alamance County,Alamance,1096736064,27940533,423.452,10.788,36.043954,-79.400573
NC,NORTH CAROLINA,37003,1008532,Alexander County,Alexander,673358185,9445988,259.985,3.647,35.920951,-81.177467
NC,NORTH CAROLINA,37005,1008533,Alleghany County,Alleghany,608220280,3687222,234.835,1.424,36.489356,-81.132299
NC,NORTH CAROLINA,37007,1008534,Anson County,Anson,1376478141,14603213,531.461,5.638,34.974972,-80.109763
NC,NORTH CAROLINA,37009,1008535,Ashe County,Ashe,1104018838,8062965,426.264,3.113,36.443469,-81.499334
NC,NORTH CAROLINA,37011,1008536,Avery County,Avery,640602136,445285,247.338,0.172,36.07209,-81.920285
NC,NORTH CAROLINA,37013,1026333,Beaufort County,Beaufort,2156776424,336988229,832.736,130.112,35.482313,-76.842014
NC,NORTH CAROLINA,37015,1026334,Bertie County,Bertie,1810858588,109120751,699.176,42.132,36.059043,-76.962364
NC,NORTH CAROLINA,37017,1026336,Bladen County,Bladen,2266321540,33022256,875.032,12.75,34.591938,-78.539489
NC,NORTH CAROLINA,37019,1026340,Brunswick County,Brunswick,2201668728,516634770,850.069,199.474,34.038754,-78.227765
NC,NORTH CAROLINA,37021,1008538,Buncombe County,Buncombe,1700318977,8942802,656.497,3.453,35.609371,-82.530423
NC,NORTH CAROLINA,37023,1008539,Burke County,Burke,1311146879,20719897,506.237,8,35.746182,-81.70618
NC,NORTH CAROLINA,37025,1008540,Cabarrus County,Cabarrus,935587429,6985702,361.232,2.697,35.388346,-80.552728
NC,NORTH CAROLINA,37027,1008541,Caldwell County,Caldwell,1222184253,7052759,471.888,2.723,35.966396,-81.51254
NC,NORTH CAROLINA,37029,1026335,Camden County,Camden,622438924,181122666,240.325,69.932,36.342344,-76.162488
NC,NORTH CAROLINA,37031,1026337,Carteret County,Carteret,1314688734,2131061849,507.604,822.808,34.858343,-76.53586
NC,NORTH CAROLINA,37033,1008542,Caswell County,Caswell,1101694783,8641803,425.367,3.337,36.394298,-79.339609
NC,NORTH CAROLINA,37035,1008543,Catawba County,Catawba,1039552784,37943193,401.374,14.65,35.661883,-81.214906
NC,NORTH CAROLINA,37037,1008544,Chatham County,Chatham,1765540370,70582736,681.679,27.252,35.704994,-79.251454
NC,NORTH CAROLINA,37039,1008545,Cherokee County,Cherokee,1179845613,28813485,455.541,11.125,35.13715,-84.061449
NC,NORTH CAROLINA,37041,1025822,Chowan County,Chowan,447179939,157966156,172.657,60.991,36.128979,-76.602752
NC,NORTH CAROLINA,37043,1008546,Clay County,Clay,556804503,15017755,214.983,5.798,35.052997,-83.752264
NC,NORTH CAROLINA,37045,1008547,Cleveland County,Cleveland,1202400601,10177696,464.249,3.93,35.33463,-81.557114
NC,NORTH CAROLINA,37047,1026339,Columbus County,Columbus,2429722352,43711694,938.121,16.877,34.261602,-78.639308
NC,NORTH CAROLINA,37049,1026123,Craven County,Craven,1830014539,172777673,706.573,66.71,35.116829,-77.08132
NC,NORTH CAROLINA,37051,1026124,Cumberland County,Cumberland,1690118408,15331092,652.558,5.919,35.050192,-78.828719
NC,NORTH CAROLINA,37053,1026125,Currituck County,Currituck,678344375,685095432,261.91,264.517,36.372174,-75.941224
NC,NORTH CAROLINA,37055,1026133,Dare County,Dare,992558550,3000513281,383.229,1158.505,35.606269,-75.767536
NC,NORTH CAROLINA,37057,1008548,Davidson County,Davidson,1432729886,37602681,553.18,14.518,35.795131,-80.207107
NC,NORTH CAROLINA,37059,1008549,Davie County,Davie,682977540,7511429,263.699,2.9,35.929355,-80.542552
NC,NORTH CAROLINA,37061,1026132,Duplin County,Duplin,2110115796,14237879,814.72,5.497,34.934403,-77.933543
NC,NORTH CAROLINA,37063,1008550,Durham County,Durham,744736824,26723652,287.545,10.318,36.033828,-78.878125
NC,NORTH CAROLINA,37065,1008551,Edgecombe County,Edgecombe,1309073902,3706145,505.436,1.431,35.917077,-77.602742
NC,NORTH CAROLINA,37067,1008552,Forsyth County,Forsyth,1056284390,11652284,407.834,4.499,36.132466,-80.256961
NC,NORTH CAROLINA,37069,1008553,Franklin County,Franklin,1273761680,7173998,491.802,2.77,36.088241,-78.28309
NC,NORTH CAROLINA,37071,1008554,Gaston County,Gaston,921389651,20549064,355.751,7.934,35.293344,-81.177256
NC,NORTH CAROLINA,37073,1026126,Gates County,Gates,882181709,13292008,340.612,5.132,36.442135,-76.702355
NC,NORTH CAROLINA,37075,1008555,Graham County,Graham,756190895,25055910,291.967,9.674,35.348364,-83.830915
NC,NORTH CAROLINA,37077,1008556,Granville County,Granville,1377850210,14503653,531.991,5.6,36.299884,-78.657634
NC,NORTH CAROLINA,37079,1008557,Greene County,Greene,690838977,1229492,266.734,0.475,35.481959,-77.681688
NC,NORTH CAROLINA,37081,1008558,Guilford County,Guilford,1673033183,30337205,645.962,11.713,36.079065,-79.788665
NC,NORTH CAROLINA,37083,1008559,Halifax County,Halifax,1874472930,16919664,723.738,6.533,36.251438,-77.644842
NC,NORTH CAROLINA,37085,1008560,Harnett County,Harnett,1540870410,16294103,594.933,6.291,35.368635,-78.87161
NC,NORTH CAROLINA,37087,1008561,Haywood County,Haywood,1433713845,2438478,553.56,0.942,35.558882,-82.981307
NC,NORTH CAROLINA,37089,1008562,Henderson County,Henderson,965934305,5531389,372.949,2.136,35.336415,-82.479741
NC,NORTH CAROLINA,37091,1026127,Hertford County,Hertford,914689325,18737418,353.164,7.235,36.363517,-76.981616
NC,NORTH CAROLINA,37093,1008563,Hoke County,Hoke,1010491623,3949309,390.153,1.525,35.017233,-79.241964
NC,NORTH CAROLINA,37095,1008564,Hyde County,Hyde,1585958032,2192938302,612.342,846.698,35.408157,-76.153687
NC,NORTH CAROLINA,37097,1008565,Iredell County,Iredell,1487729535,59508634,574.416,22.976,35.806251,-80.874524
NC,NORTH CAROLINA,37099,1008566,Jackson County,Jackson,1271968590,9746824,491.11,3.763,35.285454,-83.123966
NC,NORTH CAROLINA,37101,1026327,Johnston County,Johnston,2051314630,9394346,792.017,3.627,35.513419,-78.367348
NC,NORTH CAROLINA,37103,1026338,Jones County,Jones,1220836956,6031825,471.368,2.329,35.032268,-77.356195
NC,NORTH CAROLINA,37105,1008567,Lee County,Lee,660607457,10725294,255.062,4.141,35.476336,-79.172117
NC,NORTH CAROLINA,37107,1008568,Lenoir County,Lenoir,1033630011,5900299,399.087,2.278,35.240066,-77.635514
NC,NORTH CAROLINA,37109,1008569,Lincoln County,Lincoln,766239895,23350160,295.847,9.016,35.488491,-81.226893
NC,NORTH CAROLINA,37111,1025836,McDowell County,McDowell,1139476689,13977729,439.954,5.397,35.682271,-82.048044
NC,NORTH CAROLINA,37113,1025833,Macon County,Macon,1335344505,10604263,515.579,4.094,35.152959,-83.421901
NC,NORTH CAROLINA,37115,1025834,Madison County,Madison,1164498325,4840167,449.615,1.869,35.864206,-82.712631
NC,NORTH CAROLINA,37117,1026328,Martin County,Martin,1182102539,746610,456.412,0.288,35.847301,-77.119602
NC,NORTH CAROLINA,37119,1008570,Mecklenburg County,Mecklenburg,1356132970,58206612,523.606,22.474,35.246862,-80.833832
NC,NORTH CAROLINA,37121,1008571,Mitchell County,Mitchell,573036225,1632150,221.251,0.63,36.013102,-82.163554
NC,NORTH CAROLINA,37123,1008572,Montgomery County,Montgomery,1273075626,25886753,491.537,9.995,35.327548,-79.910752
NC,NORTH CAROLINA,37125,1008573,Moore County,Moore,1806810673,20885268,697.614,8.064,35.308272,-79.492725
NC,NORTH CAROLINA,37127,1008574,Nash County,Nash,1399742864,6174819,540.444,2.384,35.965945,-77.987555
NC,NORTH CAROLINA,37129,1026329,New Hanover County,New Hanover,497937488,353803887,192.255,136.604,34.183445,-77.864204
NC,NORTH CAROLINA,37131,1008575,Northampton County,Northampton,1390073545,35850398,536.71,13.842,36.421774,-77.398352
NC,NORTH CAROLINA,37133,1026341,Onslow County,Onslow,1973791552,370648831,762.085,143.108,34.763109,-77.499469
NC,NORTH CAROLINA,37135,1008576,Orange County,Orange,1029651668,8829147,397.551,3.409,36.062525,-79.120033
NC,NORTH CAROLINA,37137,1023355,Pamlico County,Pamlico,871570771,583036551,336.515,225.112,35.147575,-76.665268
NC,NORTH CAROLINA,37139,1026330,Pasquotank County,Pasquotank,587610259,161751355,226.878,62.453,36.265199,-76.260691
NC,NORTH CAROLINA,37141,1026129,Pender County,Pender,2256645361,162833419,871.296,62.87,34.512556,-77.888106
NC,NORTH CAROLINA,37143,1025841,Perquimans County,Perquimans,640173980,211755191,247.173,81.759,36.180897,-76.403244
NC,NORTH CAROLINA,37145,1008577,Person County,Person,1016154890,31205409,392.34,12.048,36.386356,-78.96563
NC,NORTH CAROLINA,37147,1008578,Pitt County,Pitt,1689620174,8247778,652.366,3.184,35.59249,-77.372739
NC,NORTH CAROLINA,37149,1008579,Polk County,Polk,615606322,1964035,237.687,0.758,35.277901,-82.167621
NC,NORTH CAROLINA,37151,1008580,Randolph County,Randolph,2026188437,19757513,782.316,7.628,35.709915,-79.806215
NC,NORTH CAROLINA,37153,1008581,Richmond County,Richmond,1226849522,15575098,473.689,6.014,35.004636,-79.755695
NC,NORTH CAROLINA,37155,1026130,Robeson County,Robeson,2453481924,5076395,947.295,1.96,34.63921,-79.100881
NC,NORTH CAROLINA,37157,1008582,Rockingham County,Rockingham,1465006551,18434917,565.642,7.118,36.381806,-79.782754
NC,NORTH CAROLINA,37159,1008583,Rowan County,Rowan,1325062504,31968200,511.61,12.343,35.641355,-80.521721
NC,NORTH CAROLINA,37161,1008584,Rutherford County,Rutherford,1464475269,4693780,565.437,1.812,35.402747,-81.919582
NC,NORTH CAROLINA,37163,1026131,Sampson County,Sampson,2449946536,4923828,945.93,1.901,34.989298,-78.371261
NC,NORTH CAROLINA,37165,1008585,Scotland County,Scotland,826569986,3842049,319.14,1.483,34.840023,-79.477337
NC,NORTH CAROLINA,37167,1025844,Stanly County,Stanly,1023250043,25187036,395.079,9.725,35.310449,-80.254374
NC,NORTH CAROLINA,37169,1008586,Stokes County,Stokes,1163797562,17578801,449.345,6.787,36.393797,-80.269921
NC,NORTH CAROLINA,37171,1008587,Surry County,Surry,1379543351,10391163,532.645,4.012,36.415416,-80.686463
NC,NORTH CAROLINA,37173,1008588,Swain County,Swain,1366810476,32416167,527.728,12.516,35.568849,-83.465614
NC,NORTH CAROLINA,37175,1008589,Transylvania County,Transylvania,979943598,5091023,378.358,1.966,35.210103,-82.816666
NC,NORTH CAROLINA,37177,1026332,Tyrrell County,Tyrrell,1012106670,534571696,390.777,206.399,35.87042,-76.165345
NC,NORTH CAROLINA,37179,1008590,Union County,Union,1638781163,17889220,632.737,6.907,34.99182,-80.530426
NC,NORTH CAROLINA,37181,1008591,Vance County,Vance,653701481,42190675,252.396,16.29,36.365481,-78.405434
NC,NORTH CAROLINA,37183,1008592,Wake County,Wake,2161634072,58017921,834.612,22.401,35.789846,-78.650624
NC,NORTH CAROLINA,37185,1008593,Warren County,Warren,1112117461,38615565,429.391,14.91,36.398105,-78.099899
NC,NORTH CAROLINA,37187,1026331,Washington County,Washington,897456201,195282199,346.51,75.399,35.844713,-76.572291
NC,NORTH CAROLINA,37189,1008594,Watauga County,Watauga,809214847,2271720,312.44,0.877,36.235368,-81.709888
NC,NORTH CAROLINA,37191,1026128,Wayne County,Wayne,1434651141,9842326,553.922,3.8,35.35419,-78.00867
NC,NORTH CAROLINA,37193,1008595,Wilkes County,Wilkes,1952016294,6854041,753.678,2.646,36.208883,-81.166095
NC,NORTH CAROLINA,37195,1008596,Wilson County,Wilson,952013025,14332439,367.574,5.534,35.700357,-77.921598
NC,NORTH CAROLINA,37197,1008597,Yadkin County,Yadkin,867498040,7176192,334.943,2.771,36.158765,-80.665164
NC,NORTH CAROLINA,37199,1008598,Yancey County,Yancey,809610024,1524558,312.592,0.589,35.889326,-82.303954
ND,NORTH DAKOTA,38001,1034210,Adams County,Adams,2557733899,2894336,987.547,1.118,46.096815,-102.533198
ND,NORTH DAKOTA,38003,1034225,Barnes County,Barnes,3863120987,56577967,1491.559,21.845,46.94255,-98.070195
ND,NORTH DAKOTA,38005,1034216,Benson County,Benson,3596341571,131677670,1388.555,50.841,48.071743,-99.351152
ND,NORTH DAKOTA,38007,1035616,Billings County,Billings,2974571272,11986463,1148.488,4.628,47.007044,-103.364016
ND,NORTH DAKOTA,38009,1034227,Bottineau County,Bottineau,4322321796,74690378,1668.858,28.838,48.794412,-100.831257
ND,NORTH DAKOTA,38011,1035619,Bowman County,Bowman,3009070656,13583664,1161.809,5.245,46.110144,-103.505943
ND,NORTH DAKOTA,38013,1034235,Burke County,Burke,2858360401,65734594,1103.619,25.38,48.786453,-102.520087
ND,NORTH DAKOTA,38015,1035614,Burleigh County,Burleigh,4228659159,92691317,1632.694,35.788,46.978829,-100.469533
ND,NORTH DAKOTA,38017,1034226,Cass County,Cass,4571159546,7449101,1764.935,2.876,46.927003,-97.252375
ND,NORTH DAKOTA,38019,1035304,Cavalier County,Cavalier,3856816541,53639348,1489.125,20.71,48.768439,-98.46379
ND,NORTH DAKOTA,38021,1035622,Dickey County,Dickey,2930554406,27619632,1131.493,10.664,46.107756,-98.496518
ND,NORTH DAKOTA,38023,1034234,Divide County,Divide,3266310800,86676913,1261.13,33.466,48.814754,-103.509326
ND,NORTH DAKOTA,38025,1035623,Dunn County,Dunn,5201969431,190528746,2008.492,73.564,47.354557,-102.612322
ND,NORTH DAKOTA,38027,1034222,Eddy County,Eddy,1632310789,36012924,630.239,13.905,47.723436,-98.900474
ND,NORTH DAKOTA,38029,1035615,Emmons County,Emmons,3906739847,121497556,1508.401,46.91,46.284255,-100.237842
ND,NORTH DAKOTA,38031,1034223,Foster County,Foster,1642258771,33103934,634.08,12.782,47.471431,-98.872876
ND,NORTH DAKOTA,38033,1035617,Golden Valley County,Golden Valley,2592280439,4148883,1000.885,1.602,46.938924,-103.844612
ND,NORTH DAKOTA,38035,1034218,Grand Forks County,Grand Forks,3719806622,8267352,1436.225,3.192,47.926003,-97.450851
ND,NORTH DAKOTA,38037,1035300,Grant County,Grant,4297393836,17563450,1659.233,6.781,46.357827,-101.639049
ND,NORTH DAKOTA,38039,1034219,Griggs County,Griggs,1835486225,20446712,708.685,7.895,47.456334,-98.232286
ND,NORTH DAKOTA,38041,1034209,Hettinger County,Hettinger,2932485810,4008872,1132.239,1.548,46.435704,-102.454238
ND,NORTH DAKOTA,38043,1034206,Kidder County,Kidder,3499233947,211737414,1351.062,81.752,46.938273,-99.731198
ND,NORTH DAKOTA,38045,1035621,LaMoure County,LaMoure,2968139583,12824671,1146.005,4.952,46.464195,-98.526057
ND,NORTH DAKOTA,38047,1035620,Logan County,Logan,2570819037,47710154,992.599,18.421,46.469278,-99.504585
ND,NORTH DAKOTA,38049,1035305,McHenry County,McHenry,4853487958,97323497,1873.942,37.577,48.233842,-100.633267
ND,NORTH DAKOTA,38051,1034211,McIntosh County,McIntosh,2524106808,51795568,974.563,19.998,46.108682,-99.416487
ND,NORTH DAKOTA,38053,1035299,McKenzie County,McKenzie,7148712746,260119355,2760.134,100.433,47.742475,-103.403215
ND,NORTH DAKOTA,38055,1034232,McLean County,McLean,5465546321,563843611,2110.259,217.701,47.653206,-101.421914
ND,NORTH DAKOTA,38057,1034233,Mercer County,Mercer,2700790002,180823535,1042.781,69.816,47.307147,-101.833328
ND,NORTH DAKOTA,38059,1034207,Morton County,Morton,4988026145,49931487,1925.888,19.279,46.710819,-101.298265
ND,NORTH DAKOTA,38061,1035307,Mountrail County,Mountrail,4727150567,301102217,1825.163,116.256,48.210073,-102.364895
ND,NORTH DAKOTA,38063,1034217,Nelson County,Nelson,2542889235,70073746,981.815,27.056,47.918667,-98.204428
ND,NORTH DAKOTA,38065,1034205,Oliver County,Oliver,1871017442,22475760,722.404,8.678,47.118079,-101.33142
ND,NORTH DAKOTA,38067,1034212,Pembina County,Pembina,2896993133,7008436,1118.535,2.706,48.766896,-97.545405
ND,NORTH DAKOTA,38069,1034230,Pierce County,Pierce,2637345130,166227811,1018.285,64.181,48.238883,-99.966497
ND,NORTH DAKOTA,38071,1034215,Ramsey County,Ramsey,3070086478,299504065,1185.367,115.639,48.266163,-98.739031
ND,NORTH DAKOTA,38073,1035301,Ransom County,Ransom,2233792873,3582338,862.472,1.383,46.449276,-97.647554
ND,NORTH DAKOTA,38075,1034229,Renville County,Renville,2272050272,40658499,877.244,15.698,48.712781,-101.658152
ND,NORTH DAKOTA,38077,1035302,Richland County,Richland,3718378998,25035244,1435.674,9.666,46.265219,-96.93796
ND,NORTH DAKOTA,38079,1034228,Rolette County,Rolette,2338867336,94423046,903.042,36.457,48.768271,-99.840463
ND,NORTH DAKOTA,38081,1035303,Sargent County,Sargent,2223461620,21731925,858.483,8.391,46.108204,-97.630051
ND,NORTH DAKOTA,38083,1034203,Sheridan County,Sheridan,2518053323,86198839,972.226,33.282,47.581359,-100.330986
ND,NORTH DAKOTA,38085,1034208,Sioux County,Sioux,2833580511,88449896,1094.052,34.151,46.110618,-101.061284
ND,NORTH DAKOTA,38087,1035896,Slope County,Slope,3147520240,10980611,1215.264,4.24,46.445834,-103.462462
ND,NORTH DAKOTA,38089,1035618,Stark County,Stark,3457408933,14023939,1334.913,5.415,46.817031,-102.662026
ND,NORTH DAKOTA,38091,1034220,Steele County,Steele,1844441508,8435674,712.143,3.257,47.451062,-97.71892
ND,NORTH DAKOTA,38093,1034224,Stutsman County,Stutsman,5754703484,197271625,2221.904,76.167,46.972223,-98.956123
ND,NORTH DAKOTA,38095,1034213,Towner County,Towner,2655029704,42795048,1025.113,16.523,48.682183,-99.248158
ND,NORTH DAKOTA,38097,1034221,Traill County,Traill,2232235426,1462184,861.871,0.565,47.446215,-97.164754
ND,NORTH DAKOTA,38099,1034214,Walsh County,Walsh,3319346400,32181390,1281.607,12.425,48.376979,-97.72223
ND,NORTH DAKOTA,38101,1034231,Ward County,Ward,5213719161,111244414,2013.028,42.952,48.216686,-101.540537
ND,NORTH DAKOTA,38103,1034204,Wells County,Wells,3290664846,51166900,1270.533,19.756,47.580851,-99.682213
ND,NORTH DAKOTA,38105,1035306,Williams County,Williams,5380959390,181836633,2077.6,70.208,48.355765,-103.501333
OH,OHIO,39001,1074014,Adams County,Adams,1512221266,6250108,583.872,2.413,38.834468,-83.478082
OH,OHIO,39003,1074015,Allen County,Allen,1042587388,11152061,402.545,4.306,40.771627,-84.106103
OH,OHIO,39005,1074016,Ashland County,Ashland,1095528197,9969109,422.986,3.849,40.843273,-82.270127
OH,OHIO,39007,1074017,Ashtabula County,Ashtabula,1819712681,1724513202,702.595,665.838,41.906637,-80.745592
OH,OHIO,39009,1074018,Athens County,Athens,1304431982,12361693,503.644,4.773,39.332755,-82.045885
OH,OHIO,39011,1074019,Auglaize County,Auglaize,1039590220,1339586,401.388,0.517,40.561309,-84.224018
